mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
91DED076XPvAibaEXe/wvgrdNVCyf5uuwil8NN3j, KHMT2015,,,,,,,,,,,,,,
91E5E67CXPvAibaEXe8iGDMJikW1wm/fzv+kCFPN, MMTT2016,,,,,,,,,,,,,,
91F074CEXPvAibaEXe/75frwBkQTnTtbKqOGZ91V, MMTT2019,,,,,,,,,,,,,,
91F785ABXPvAibaEXe/lOccskaOiO5y4GbVvuRQu, ,,87.0,42.0,64.0,,,,,,,,,,
91F7F238XPvAibaEXe9PaZSVcf3Bgg6wg1FPvtgc, MMCL2019,,,,,,,,,,,,,,
91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445, TMĐT2017,,,,,,,,,,,,,,
920021E0XPvAibaEXe/FR4/Q8QxXrUGTA8s7CFbY, KHCL2018,,,,,,,,,,,,,,
9200EC24XPvAibaEXe9Hf/fJ8gF3WmBuDSc/Wxbo, HTTT2019,,,,,,,,,,,,,,
920A152EXPvAibaEXe+lwq621ApacfvQPvb0aqXR, ,,84.0,91.0,,,,,,,,,,,
920C35D4XPvAibaEXe9/su+qLcYDMuUFi2r5AeYR, ,,84.0,89.0,,,,,,,,,,,
92135F49XPvAibaEXe9Vh8FJ4R+4oTuYLteEjIgr, CNCL2019,,,,,,,,,,,,,,
92178903XPvAibaEXe+TUHAdEwrOx1rUDrIqLOgX, MTCL2018,,,,,,,,,,,,,,
92262318XPvAibaEXe+9lRniSKKSh+83KZVVG9TN, KHMT2014,57.0,,,,,,,,,,,,,
92272147XPvAibaEXe+9uXUaDIzyiEgtD12YVcZW, MTCL2017,,,,,,,,,,,,,,
9236689DXPvAibaEXe9YgNnR0JxPhVXFvg9a0yNj, KHDL2018,,,,,,,,,,,,,,
923950A6XPvAibaEXe8UBGVVSBKSkqDyKnP1YxDR, KHMT2016,,,,,,,,,,,,,,
923BE0F5XPvAibaEXe8+Fg7a0Y1jCcy042moWqf9, TMĐT2019,,,,,,,,,,,,,,
9250F23FXPvAibaEXe+kaKwPBw23VqHO2KzH/Jn7, CTTT2014,97.0,96.0,,,,,,,,,,,,
9267A209XPvAibaEXe9fw8mX+aV2o1UACd+S7Mgz, HTCL2015,,,,,,,,,,,,,,
92690409XPvAibaEXe9PMC4shTguo8Q3Tm9EnYm/, CNTT2018,,,,,,,,,,,,,,
92865BACXPvAibaEXe8bN4Cpfw33op1x4yhxVlFn, HTTT2016,,,,,,,,,,,,,,
928A2D28XPvAibaEXe9ZsjBGMHTvppFWZjZB4bzm, KHMT2014,81.0,,,,,,,,,,,,,
92982A23XPvAibaEXe+LbSgCtk53mbZMGlIXYwaX, CNTT2018,,,,,,,,,,,,,,
929FE9B5XPvAibaEXe+y4Ivhjp8SxnpH/35y1tOa, ,,81.0,90.0,,,,,,,,,,,
92B18E79XPvAibaEXe8srCIvWdWtB5milciC3Vvx, HTTT2016,,,,,,,,,,,,,,
92B1D034XPvAibaEXe+WyjAMa+c6gpOtK8lalmA9, KHCL2019,,,,,,,,,,,,,,
92C52860XPvAibaEXe+1gerp4wWufw3mVt2OnAMy, HTTT2018,,,,,,,,,,,,,,
92C542E2XPvAibaEXe+WdrMfsV/1faoVOjyG1/Ui, TMCL2019,,,,,,,,,,,,,,
92CA5CD2XPvAibaEXe+PYhTHWVfmAiLQeBANkmsc, KHMT2019,,,,,,,,,,,,,,
92CA755CXPvAibaEXe+nZBq3b0XEhUEF59dDvEd4, ,,50.0,,,,,,,,,,,,
92D79C05XPvAibaEXe+x/3KKGWxYH9g/4fJgJYs6, MTCL2016,,,,,,,,,,,,,,
92E73BE3XPvAibaEXe/Y5MNhmO/7o4y4V4wUcfjD, PMCL2017,,,,,,,,,,,,,,
92F6A1FFXPvAibaEXe8qwxsYP7Gy4RU7NNOPnZKf, ATTN2018,,,,,,,,,,,,,,
92F8B64EXPvAibaEXe+YFpGAAgvtefsYfGW2BhK3, PMCL2016,,,,,,,,,,,,,,
92FABDADXPvAibaEXe8VdV75E6kcrlmKtRsYo7nH, CNTT2014,78.0,78.0,,,,,,,,,,,,
93015CE1XPvAibaEXe9ESTQu9OOcINYkKnO5b0Dl, KHMT2015,,,,,,,,,,,,,,
930BB6AEXPvAibaEXe8+Y7C9z9gIQ7RT211VdpGs, KTMT2019,,,,,,,,,,,,,,
9315462DXPvAibaEXe9p78qxnH96y4Nl5pn4/GJa, ANTT2015,,,,,,,,,,,,,,
931BA14CXPvAibaEXe9wxm0WjsXoKj0gFlOKugq0, KHMT2016,,,,,,,,,,,,,,
931C7551XPvAibaEXe9ysTifnGoMwRbIrVzkrPrw, ,,100.0,91.0,82.0,,,,,,,,,,
932089EEXPvAibaEXe/Q6C3BndaQULTeezxTyf6z, CNTT2015,,,,,,,,,,,,,,
932543F0XPvAibaEXe+Ssm9D7QPetJ3FzTb5UiU+, TMCL2019,,,,,,,,,,,,,,
9329D5C8XPvAibaEXe/m6K07u0dn9/J53STFNxye, HTCL2014,78.0,67.0,,,,,,,,,,,,
932C10EAXPvAibaEXe/ji2wENvGp6DccIRS4GipU, ,,76.0,88.0,,,,,,,,,,,
93354054XPvAibaEXe+VDSoAYozpw7B4fXdeT5qL, CNTT2015,,,,,,,,,,,,,,
933571C7XPvAibaEXe8nuCevWXzMu0ArWAnhDGG6, KHDL2018,,,,,,,,,,,,,,
9335D2DEXPvAibaEXe9U/AuCAN8zZ2/mO12qCzRs, KHTN2018,,,,,,,,,,,,,,
933A6450XPvAibaEXe8JDP83oALuETBHivu8sRom, PMCL2019,,,,,,,,,,,,,,
933B903CXPvAibaEXe+Wjq/eoSKNhVqg5VfeqaPH, KTMT2014,90.0,,,,,,,,,,,,,
933C1FD5XPvAibaEXe9M021iVaAwILPVFi2513M9, ,,100.0,93.0,,,,,,,,,,,
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3, PMCL2014,87.0,,,,,,,,,,,,,
9347378BXPvAibaEXe+L4+qEMJ/L9fmuPiPqn+X5, MTCL2017,,,,,,,,,,,,,,
9352937AXPvAibaEXe/8rx8cZm8QsdCFhzaZo4co, KTMT2018,,,,,,,,,,,,,,
93593695XPvAibaEXe+eLIaWcq1sIy5lY+pq/o0l, ATCL2018,,,,,,,,,,,,,,
935D1AC7XPvAibaEXe94sdmGYWWl8NWfMuivPji8, PMCL2019,,,,,,,,,,,,,,
9363FC62XPvAibaEXe/TvTjLTyzflrcciunSlsad, MTLK2015,,,,,,,,,,,,,,
936949CFXPvAibaEXe+cD2dfYrNOt4S9CaHmgCJo, KTPM2015,,,,,,,,,,,,,,
93707CBCXPvAibaEXe8Lp0YaxzdqUloJWcWg4lRW, CNTT2015,,,,,,,,,,,,,,
937338DFXPvAibaEXe/3Z2K7mhA0JWd7iEcX0CfZ, KTPM2015,,,,,,,,,,,,,,
9376DE75XPvAibaEXe/nRR7q+hWy3HVGrVsAi4F7, CNTT2014,66.0,76.0,,,,,,,,,,,,
9379AB57XPvAibaEXe9xLM9bjmqfKXeTPW2UEZHG, KHMT2017,,,,,,,,,,,,,,
937A6DF0XPvAibaEXe+VxRd54HULE8Eqd9xXqyHH, ATTT2017,,,,,,,,,,,,,,
938E8520XPvAibaEXe+SXBrvSceI6dFLo2nFMN/y, TMCL2019,,,,,,,,,,,,,,
93916BE3XPvAibaEXe+zCbAzes7YikdsVsVk5F3F, CNTT2015,,,,,,,,,,,,,,
93A53025XPvAibaEXe/jA2MATe6eKghjZS7iZ5y5, HTTT2016,,,,,,,,,,,,,,
93A9CF9CXPvAibaEXe8CKeIX0ksEeBrXPslhxsvc, ,,59.0,76.0,,,,,,,,,,,
93AAB5EDXPvAibaEXe9VICkMSMM7n6VXqZd9oFC3, ,,78.0,95.0,74.0,,,,,,,,,,
93BB9690XPvAibaEXe9KDsVv3cRkMXp6KSzgKlSU, ,,88.0,67.0,,,,,,,,,,,
93C0C067XPvAibaEXe8HxoLOw72ZIKijP4RArBdR, KTPM2014,75.0,,,,,,,,,,,,,
93C694A5XPvAibaEXe+cD2dfYrNOtz1CVL8+Htq+, HTCL2015,,,,,,,,,,,,,,
93DB83A1XPvAibaEXe+fW1Bg/roenIk8qwl1uS6Q, CNTT2017,,,,,,,,,,,,,,
93E546D4XPvAibaEXe90TjJq9LqiZkfhp06uUoQI, MMCL2017,,,,,,,,,,,,,,
93ED182AXPvAibaEXe+A+6mRsShfH/ilHgWOiULi, CNTT2015,,,,,,,,,,,,,,
93F7E523XPvAibaEXe+E+n9mGyneJ+aGlbvGGQIn, KTMT2015,,,,,,,,,,,,,,
93FFE3DBXPvAibaEXe8ZCBSJNuktiEEm9r5mPJKK, MMCL2018,,,,,,,,,,,,,,
9413101AXPvAibaEXe/CiPILllTJfxFao8wRCU5b, KTMT2015,,,,,,,,,,,,,,
94265EF3XPvAibaEXe9rbQR8nwnz2Lp0+pgmEgHE, KHDL2018,,,,,,,,,,,,,,
94280F25XPvAibaEXe+cHxM5cHw4WohfI8Ubq4u0, PMCL2015 ,,,,,,,,,,,,,,
942D302DXPvAibaEXe9eYPx3anXXhP4CDh9NTvBT, CNTT2016,,,,,,,,,,,,,,
942D7FD3XPvAibaEXe/sDxpKTuGnIPx5hXbE8W0F, PMCL2015 ,,,,,,,,,,,,,,
942F0218XPvAibaEXe+fW1Bg/roenG4L//m3CNcy, CNTT2017,,,,,,,,,,,,,,
944F1673XPvAibaEXe+RJ/Hp4D2y82WAc4xxpIsw, KTMT2015,,,,,,,,,,,,,,
9459651DXPvAibaEXe88L+jeN4TPm+kq8KkjBzW+, PMCL2016,,,,,,,,,,,,,,
945E1F43XPvAibaEXe/Ae0QceO7lRFjQrGX+fK0y, KHTN2017,,,,,,,,,,,,,,
947F32E3XPvAibaEXe8ndFTCadX+eGVyaLatX/Ey, CTTT2019.1,,,,,,,,,,,,,,
94908D99XPvAibaEXe+JF4o+SEKcGO66xrFvn1ci, MTCL2016,,,,,,,,,,,,,,
94A6BB31XPvAibaEXe+IVHw2W4Uqah4dooDrSrIK, TMĐT2019,,,,,,,,,,,,,,
94A79F45XPvAibaEXe+dJypLAXKUXx9tmvinQDNg, HTCL2016,,,,,,,,,,,,,,
94B67845XPvAibaEXe/tRbq0ZEBEr1P0p3nXRcc3, MMTT2014,70.0,,,,,,,,,,,,,
94BBA210XPvAibaEXe/GYDluKvKBtWCIUL8V08b0, KHMT2018,,,,,,,,,,,,,,
94BE2CBFXPvAibaEXe+3bWVxnzRRwADoBx0JK62+, ATCL2017,,,,,,,,,,,,,,
94C40B80XPvAibaEXe9FHRfjQvHQkT4dzzR5MVUQ, MTCL2019,,,,,,,,,,,,,,
94CAD570XPvAibaEXe+Om5b1Z5BSkYS0hHC5qhvE, MMTT2015,,,,,,,,,,,,,,
94D07C75XPvAibaEXe93PEySAJOVk2ldmZ8HMbbn, ,,,,,,,,,,,,,,
94D09D4BXPvAibaEXe+VfAA12Tmd+9przJY/E7nY, KTPM2019,,,,,,,,,,,,,,
94D1D345XPvAibaEXe+6MN9FoW2mqZpaMjNRFo2O, ,,50.0,,,,,,,,,,,,
94D6B658XPvAibaEXe+NyYotv4FWdVcOVndmVKqU, KTMT2018,,,,,,,,,,,,,,
94D74F41XPvAibaEXe86sbeN0/YCTcr3p20VvmtV, KHMT2016,,,,,,,,,,,,,,
94D76FF5XPvAibaEXe9qltw0mIqvIfOUf4AJn9Qf, KTPM2018,,,,,,,,,,,,,,
94DEC0C4XPvAibaEXe9usUd9iNN9jGY3rnxAhepJ, ATCL2019,,,,,,,,,,,,,,
9502DE6EXPvAibaEXe828ep1J4avvNskA47LpOY/, KTPM2019,,,,,,,,,,,,,,
95088426XPvAibaEXe8ndFTCadX+eGlzr/9msY//, HTCL2019,,,,,,,,,,,,,,
9510987DXPvAibaEXe+GGliW+AfAjNm7Wvo/+2gJ, HTTT2019,,,,,,,,,,,,,,
95186F69XPvAibaEXe+b6DqXDWl+u6qo9ul1ciew, MTCL2019,,,,,,,,,,,,,,
95200EC7XPvAibaEXe+zCbAzes7Yiqw0MLrIvq1d, HTTT2015,,,,,,,,,,,,,,
95249315XPvAibaEXe+IVHw2W4Uqahl7RHhwIliI, TMCL2019,,,,,,,,,,,,,,
952ACBDAXPvAibaEXe9kTkrXS1NJ3q3+pQFFwULi, KTPM2019,,,,,,,,,,,,,,
952BA9BFXPvAibaEXe8Ve9qXGkppSJwsQr0Ibz69, PMCL2017,,,,,,,,,,,,,,
952C44D0XPvAibaEXe+BUGeEgVnB4MoxuXfF+wu5, MTCL2015,,,,,,,,,,,,,,
952C9BD7XPvAibaEXe9hPQQhQOOPyVKuFZF5BlyS, ,,73.0,69.0,45.0,,,,,,,,,,
952CCDB3XPvAibaEXe+g+689Av0WQxjR/4g6pBAb, KHCL2019,,,,,,,,,,,,,,
953A6398XPvAibaEXe//eUaw4J38K7O44MFpzdYx, CTTT2015,,,,,,,,,,,,,,
953A77B9XPvAibaEXe/0VyaRB0LQpHtyejN9MHOh, KHCL2018,,,,,,,,,,,,,,
953C6A47XPvAibaEXe+5AEinM7he3uLH7djD90X8, CTTT2016,,,,,,,,,,,,,,
954668C3XPvAibaEXe9MLbI3cCq2BJdrrPOjifym, ,,84.0,80.0,,,,,,,,,,,
9558786EXPvAibaEXe8DnlmqQfnjpus66s+lpwaf, KHCL2018,,,,,,,,,,,,,,
955B7BBEXPvAibaEXe8lzySxhHiT0afB+o9SPiI/, ANTN2016,,,,,,,,,,,,,,
956280E6XPvAibaEXe+8PTy9pH9lFzhQ4lZv+J0F, KHTN2015,,,,,,,,,,,,,,
9565948DXPvAibaEXe+4XPPXlKRz0F/32mG8IgsJ, HTTT2015,,,,,,,,,,,,,,
9567D93BXPvAibaEXe+e2tIVVtPhOcivNQSIsDJJ, CTTT2019.2,,,,,,,,,,,,,,
956A114AXPvAibaEXe87cFnqlCoR2QxcH5eQUchG, ATCL2018,,,,,,,,,,,,,,
9577AC14XPvAibaEXe8p7+QBLh7hjoOVbWMt5lBb, ATCL2017,,,,,,,,,,,,,,
957B4C32XPvAibaEXe+vuDGG5hNDv9dwOs30ib0k, CNTT2019,,,,,,,,,,,,,,
95812940XPvAibaEXe9OORQ1xsw6noRj8oxMKORS, KTPM2016,,,,,,,,,,,,,,
958B36EFXPvAibaEXe/WuJYGMdaNyHm2Xz5sTgys, HTTT2015,,,,,,,,,,,,,,
95921B9CXPvAibaEXe+SgbKufUiN7O+peCBJlP5n, CNTT2015,,,,,,,,,,,,,,
9593C5A1XPvAibaEXe93PEySAJOVkwyGf+OwqHPe, ,,63.0,94.0,73.0,,,,,,,,,,
95A27658XPvAibaEXe+L4+qEMJ/L9QOnFJ/kPse7, MMCL2017,,,,,,,,,,,,,,
95A3DC58XPvAibaEXe9NZBs7fjgAwdVz+MK9iwZC, TMĐT2018,,,,,,,,,,,,,,
95A65EF3XPvAibaEXe+cHxM5cHw4WvaWyZ8xL0fl, PMCL2015 ,,,,,,,,,,,,,,
95A69681XPvAibaEXe8JhJ4J3nSSlyt6m977k+u4, KTMT2019,,,,,,,,,,,,,,
95ACAB74XPvAibaEXe8SRnjkoZQJQgk6twKM8k5U, CNTT2019,,,,,,,,,,,,,,
95B284C9XPvAibaEXe/A+LHGtXv8v5yD9Z+2lNZC, KHMT2016,,,,,,,,,,,,,,
95B39BF1XPvAibaEXe8zLanLNVS12UiZ9ihLAy4F, CNTT2015,,,,,,,,,,,,,,
95B48F1DXPvAibaEXe92/FvKjToSoY7msvUabV9a, ATCL2019,,,,,,,,,,,,,,
95BACEDBXPvAibaEXe/LIv6QeHs+ZT+kM+rP9YrY, CNCL2018,,,,,,,,,,,,,,
95C1C55FXPvAibaEXe9wgACCA7SCWfo/Jy3yRH49, KHTN2018,,,,,,,,,,,,,,
95C281A9XPvAibaEXe/HrmBtV6rChvd9Ys2TUDMD, ,,,,,,,,,,,,,,
95D34586XPvAibaEXe8X/UxhAbbOG9WPEDe/Kq4t, KHMT2016,,,,,,,,,,,,,,
95D5E290XPvAibaEXe9YYF5FMCfolGAWKjQ6W2Dh, HTCL2015,,,,,,,,,,,,,,
95D9C111XPvAibaEXe+23cTkF8qTDytv7d4uUJ3i, MTCL2019,,,,,,,,,,,,,,
95EE3811XPvAibaEXe+7uLWSh9XvQvm5ZErnhLRZ, TMĐT2016,,,,,,,,,,,,,,
95F6DF74XPvAibaEXe8AEUw13Ud6KnfGGCK4SV1Q, ANTT2014,57.0,,,,,,,,,,,,,
95F94B89XPvAibaEXe+UuZ4QW1XoS5OCloMSJfVs, CNTT2014,68.0,50.0,,,,,,,,,,,,
95FC9CA2XPvAibaEXe+AdDQ9dDabO3PLMsXznU1I, CNCL2018,,,,,,,,,,,,,,
95FDEA09XPvAibaEXe+gzQv7yQRYbqP5D2KQcxW/, HTCL2018,,,,,,,,,,,,,,
96004411XPvAibaEXe+EYzJPHISY8z7YIqH9o1kz, KHMT2016,,,,,,,,,,,,,,
9602D38FXPvAibaEXe+23cTkF8qTD7zKM/8z9CwC, HTTT2019,,,,,,,,,,,,,,
960D5F00XPvAibaEXe8cyAoRoKB5Pf6+/1TIFF3F, HTTT2019,,,,,,,,,,,,,,
960E3BEAXPvAibaEXe9ggqkCdMDyeAL9xLsapkaK, ATCL2017,,,,,,,,,,,,,,
96195CF9XPvAibaEXe9cYfl6D6BtPFPtgzuBfGWm, KTMT2014,73.0,,,,,,,,,,,,,
961AB4FAXPvAibaEXe//3t8+us0X0j9lAQyTb3ze, ,,64.0,70.0,,,,,,,,,,,
962B588DXPvAibaEXe8808q51BnmQv7uo+CT+yEW, MTCL2016,,,,,,,,,,,,,,
96356A30XPvAibaEXe+/MvKIb2VAVS0s4jJCw70Q, ANTN2016,,,,,,,,,,,,,,
96367D3EXPvAibaEXe9dKITjhF3qTeEaqPsF01Ns, PMCL2015 ,,,,,,,,,,,,,,
9642653AXPvAibaEXe/el9TRAKM7gU3Nhwhrf/Wn, ATTT2019,,,,,,,,,,,,,,
9643C165XPvAibaEXe/0W4kDBen431/6V6M74k/g, CNTT2018,,,,,,,,,,,,,,
96529AF5XPvAibaEXe/4WyTnp6RTwunT9oJNvneX, PMCL2017,,,,,,,,,,,,,,
966045E9XPvAibaEXe+fPSOag5leTV364e+7hhG8, MTCL2015,,,,,,,,,,,,,,
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2, HTCL2014,100.0,74.0,,,,,,,,,,,,
9666922EXPvAibaEXe/QEoeDNKATR5EfHCU31wMF, KHCL2018,,,,,,,,,,,,,,
9677CA8EXPvAibaEXe/3Z2K7mhA0JTfEPM2on6mh, CNTT2015,,,,,,,,,,,,,,
967E6903XPvAibaEXe/k62DFAfrQTl9GrveUQB7X, KTMT2014,86.0,,,,,,,,,,,,,
96967470XPvAibaEXe9upvU5DvuC9vY0bll+Ov+G, ,,98.0,100.0,100.0,,,,,,,,,,
96A90463XPvAibaEXe9Wonradwt/oVMErZtLIYSm, KHCL2018,,,,,,,,,,,,,,
96B66504XPvAibaEXe+pyJpvsB6nZBnR1cX/K7WN, HTTT2019,,,,,,,,,,,,,,
96C81740XPvAibaEXe8YlvtcvZCDlVP7NjTRSWFb, ATTT2017,,,,,,,,,,,,,,
96CB2E4CXPvAibaEXe/SxwNRab2vgGCo9Yp9KIgz, ,,69.0,62.0,,,,,,,,,,,
96CF712CXPvAibaEXe+r7f7XCVFwZlotxVG9Upk1, PMCL2016,,,,,,,,,,,,,,
96E5A075XPvAibaEXe+WdrMfsV/1ffWRCeqoWZ2b, CNCL2019,,,,,,,,,,,,,,
96E64F9BXPvAibaEXe8k9aD0YXzUPrUwcIMFMr/N, ,,73.0,66.0,80.0,,,,,,,,,,
96FB7A63XPvAibaEXe8UkZVD+5XbrHcUj5QffQfy, ATCL2019,,,,,,,,,,,,,,
96FE9A69XPvAibaEXe+t618nkWP4eYtZVSEab05Z, CNTT2017,,,,,,,,,,,,,,
97132B91XPvAibaEXe8aLAPPdCF+afPSzj+EDxIb, ATCL2017,,,,,,,,,,,,,,
97167D07XPvAibaEXe+9lRniSKKSh0+G+L2eG1v/, CNTT2014,80.0,58.0,,,,,,,,,,,,
971B3BA1XPvAibaEXe+PYhTHWVfmAqHoaYywwvjq, TMCL2019,,,,,,,,,,,,,,
9722BA43XPvAibaEXe+gnarChABWRzHDy71n6vm3, ATCL2017,,,,,,,,,,,,,,
972819C7XPvAibaEXe9wQ8rkPICemPv3jFt4txx0, ANTT2016,,,,,,,,,,,,,,
973154C3XPvAibaEXe+Y2Dmraxe1iYT8oxNVsVdy, PMCL2016,,,,,,,,,,,,,,
974314B7XPvAibaEXe/JhqMYLzzrR0FDxbzfAOCu, PMCL2016,,,,,,,,,,,,,,
9743CABEXPvAibaEXe+YGniCiyMp05YZWgXuIwj3, ANTN2015,,,,,,,,,,,,,,
97497775XPvAibaEXe+3zE134gecv97NNSEhvdED, KTPM2015,,,,,,,,,,,,,,
974A34BBXPvAibaEXe/69hWWh+JD2QCDBWzwCu7W, KTMT2014,66.0,,,,,,,,,,,,,
9750FAA7XPvAibaEXe9o3csoNuwUvP7wZ1a+yf8r, HTTT2014,77.0,,,,,,,,,,,,,
975A7F81XPvAibaEXe/Ae0QceO7lRLwZHz5SgtuB, KTMT2017,,,,,,,,,,,,,,
976F16B3XPvAibaEXe9wgACCA7SCWb3Cv0TWx4MA, CNTT2018,,,,,,,,,,,,,,
9776479FXPvAibaEXe/VnvhYBb4TNM5Hh0XsKwYo, MTCL2019,,,,,,,,,,,,,,
977BA0F9XPvAibaEXe8TrN3vUI8MaLAk0LNGoRGZ, KTMT2014,68.0,,,,,,,,,,,,,
979A928AXPvAibaEXe/lOccskaOiO+maJG9wgnrj, ,,86.0,80.0,,,,,,,,,,,
97A2DEBCXPvAibaEXe8jolcsAIssTNIXF9rwk50P, ,,55.0,82.0,,,,,,,,,,,
97C2C03FXPvAibaEXe+PhKfQb0+XJ2fDNXQs9az5, ,,56.0,77.0,,,,,,,,,,,
97C69D15XPvAibaEXe8BxOZlGHrYNzqmSjT0ay9r, MMTT2015,,,,,,,,,,,,,,
97C8C0FFXPvAibaEXe9tVd6vhP62h6ZH9lGhIrgu, KTPM2018,,,,,,,,,,,,,,
97CE096EXPvAibaEXe8ge2UHv4J4B99T3E9bmk5q, ,,55.0,57.0,,,,,,,,,,,
97D9D021XPvAibaEXe9zGba8fcKEKLjAaEb/GSo3, MMTT2016,,,,,,,,,,,,,,
97DB8803XPvAibaEXe9d+rE/yvWoKGk9ziLro4mY, ANTT2015,,,,,,,,,,,,,,
97EE4EEDXPvAibaEXe9Fr9h5GPmfNYqQlWvUybbL, CNTT2017,,,,,,,,,,,,,,
97F147AEXPvAibaEXe8u6ih8pRJJpISXbTVPztKI, KTPM2015,,,,,,,,,,,,,,
97FCE6F5XPvAibaEXe9V1gtTDRnQF3lm8GkhzCAa, KHMT2014,77.0,,,,,,,,,,,,,
9818736AXPvAibaEXe++B0JyCbXA1IoTOpde2+mu, MTCL2019,,,,,,,,,,,,,,
9819A9D7XPvAibaEXe9spJK2tF1F71EB435Np5fW, HTCL2018,,,,,,,,,,,,,,
981C7989XPvAibaEXe9P07hcrvmhCcxHupzWlaJ2, ,,86.0,83.0,,,,,,,,,,,
98247E19XPvAibaEXe93PEySAJOVkxsz+HIviyYJ, ,,72.0,63.0,65.0,,,,,,,,,,
9838A646XPvAibaEXe/Jc8h2JxO5QbKDfW+35ySv, KHTN2019,,,,,,,,,,,,,,
983F78B5XPvAibaEXe/lyY7+7E9oixr3VdzJeHvc, ANTT2015,,,,,,,,,,,,,,
984C163AXPvAibaEXe8n5o9RyAxUM+mMKHEo/cfS, KHMT2017,,,,,,,,,,,,,,
987683C0XPvAibaEXe+m4TIigwhBB0ZGoiAQscxl, ATTT2017,,,,,,,,,,,,,,
987A45F8XPvAibaEXe/k62DFAfrQTjTWj8l5+7cT, HTTT2014,78.0,,,,,,,,,,,,,
98831704XPvAibaEXe/YCV++RiavqK4I8w80IlV7, PMCL2018,,,,,,,,,,,,,,
9884C11CXPvAibaEXe8WdGcsQTF3yMswo+0Ve8NQ, MTCL2014,84.0,,,,,,,,,,,,,
9885370EXPvAibaEXe8eBN4YWA8YU7n29+ttunAg, HTCL2018,,,,,,,,,,,,,,
98857340XPvAibaEXe+pDN88/1DR4IgAxOQlHkuX, KHMT2014,75.0,,,,,,,,,,,,,
98885261XPvAibaEXe+fEAEfw3o+KtD8p1BCYU+u, KHMT2016,,,,,,,,,,,,,,
988C88D1XPvAibaEXe/0WaLAM5c/YParqfNoyROx, ATCL2018,,,,,,,,,,,,,,
989D5F40XPvAibaEXe+Pxorfe/k8CXZj6BvxcBD7, KHCL2019,,,,,,,,,,,,,,
98B6E1EFXPvAibaEXe+43HJfrfERJFNdePM6r1ro, CNTT2018,,,,,,,,,,,,,,
98C21F60XPvAibaEXe/ZkCDd4JXTLl9dF9jtPkSR, CNTT2018,,,,,,,,,,,,,,
98CD29B5XPvAibaEXe9FHRfjQvHQkRmfxe6tlKsg, ATTT2019,,,,,,,,,,,,,,
98CD88C1XPvAibaEXe+98B3vqZGkWJL9coZfZjOD, HTCL2015,,,,,,,,,,,,,,
98CFC349XPvAibaEXe/3wuT/psvvidM+3cBtY3+i, HTCL2017,,,,,,,,,,,,,,
98E41921XPvAibaEXe/mDljlbns7jTGo/RiSGy3r, PMCL2019,,,,,,,,,,,,,,
98FAD5F6XPvAibaEXe9fafwYRU+NptbcSqHyrp9L, ,,76.0,82.0,,,,,,,,,,,
9903C8B9XPvAibaEXe/CDMtnBauOUGl6U6mVaIFk, KHCL2018,,,,,,,,,,,,,,
99092200XPvAibaEXe9OPLPOPVklDFoc2adYJo3E, HTTT2019,,,,,,,,,,,,,,
991C7EF2XPvAibaEXe+QkoGRj4DtvbxmWD4WfH69, ATTT2017,,,,,,,,,,,,,,
991EE341XPvAibaEXe+XOEV1VJ5O20S2Y+57oLXq, TMĐT2017,,,,,,,,,,,,,,
99203CEEXPvAibaEXe+dVXFbWVwKlTMxaTaQd/zh, CTTT2016,,,,,,,,,,,,,,
992EFB36XPvAibaEXe9D0puFBsAtknHp4cfiVHfP, CNTT2017,,,,,,,,,,,,,,
99325C17XPvAibaEXe8wlx2/dthDAuX2r9IBWF/q, ,,82.0,90.0,,,,,,,,,,,
994229F1XPvAibaEXe+VDSoAYozpw5NcJkFfDG3H, CNTT2015,,,,,,,,,,,,,,
994397A9XPvAibaEXe+8xcWrHsA1KkXcaNCHTYeY, CNCL2019,,,,,,,,,,,,,,
994B9FE1XPvAibaEXe+kaKwPBw23Vvc+7fuQ/q9o, HTTT2014,73.0,95.0,,,,,,,,,,,,
99536048XPvAibaEXe/4YH02BDnyTjEFrcrcWWz/, PMCL2018,,,,,,,,,,,,,,
9960EA0AXPvAibaEXe/odi52as1TQ3YsfForj10r, KTMT2016,,,,,,,,,,,,,,
99719263XPvAibaEXe+bnYbevupsw1GKVV4mcZT9, CNTT2018,,,,,,,,,,,,,,
9973BBE1XPvAibaEXe8d4Zyk6xKs0ylyT58MRLTF, ATTT2017,,,,,,,,,,,,,,
997D21EFXPvAibaEXe8+b4756rik/hSNjcPRe2OU, MTCL2019,,,,,,,,,,,,,,
997DDE02XPvAibaEXe+s9Ax3cH11aWrp8+jbE0hj, KHCL2019,,,,,,,,,,,,,,
9987C147XPvAibaEXe/QPFjJxKB5fk0Fx8scIu5w, KTMT2017,,,,,,,,,,,,,,
999040BBXPvAibaEXe9dgf/EzU6ZBcY3SyXuBME6, MMCL2019,,,,,,,,,,,,,,
99908FD0XPvAibaEXe9+3TdUbRXdLT41JTu5yxw3, CNTT2017,,,,,,,,,,,,,,
